Nike,483759,NKE,2021-03-19,140.000000,142.860001,135.509995,137.490005,137.490005,24935600,2021-03-18,144.369995,146.660004,142.550003,143.169998,143.169998,10188400,2021-03-17,143.199997,146.149994,143.199997,144.820007,144.820007,5086600,2021-03-16,145.880005,146.149994,143.839996,144.649994,144.649994,5578400,2021-03-15,140.699997,145.000000,140.669998,144.940002,144.940002,5413900,2021-03-12,140.000000,140.910004,138.600006,140.449997,140.449997,4138800,2021-03-11,139.179993,142.199997,138.559998,141.190002,141.190002,5696100,2021-03-10,136.500000,138.199997,136.100006,137.589996,137.589996,4518600,2021-03-09,135.509995,138.000000,135.449997,135.949997,135.949997,5976800,2021-03-08,133.639999,135.630005,132.369995,134.559998,134.559998,4982400,2021-03-05,133.539993,133.679993,129.190002,133.350006,133.350006,5956700,2021-03-04,134.000000,135.130005,130.179993,132.039993,132.039993,7167900,2021-03-03,137.089996,137.410004,134.149994,134.259995,134.259995,4887400,2021-03-02,137.559998,138.259995,135.610001,137.020004,137.020004,5292700,2021-03-01,135.639999,139.149994,135.500000,137.649994,137.649994,5707600,2021-02-26,135.899994,136.850006,133.360001,134.779999,134.779999,6649100,2021-02-25,137.600006,139.179993,134.529999,135.539993,135.264984,5674300,2021-02-24,135.059998,135.960007,133.949997,135.649994,135.374771,6360900,2021-02-23,136.029999,136.830002,131.580002,136.130005,135.853806,10364100,2021-02-22,141.539993,142.460007,136.259995,136.669998,136.392700,8985900,2021-02-19,145.429993,145.500000,141.500000,142.020004,141.731857,7486000,2021-02-18,142.979996,145.389999,141.210007,145.089996,144.795624,4486800,2021-02-17,141.300003,144.559998,140.210007,143.990005,143.697861,6437100,2021-02-16,143.369995,143.369995,141.029999,141.710007,141.422485,4873400,2021-02-12,143.110001,143.449997,141.399994,142.119995,141.831635,3630900,2021-02-11,143.000000,144.350006,142.410004,143.539993,143.248764,3827300,2021-02-10,142.449997,142.600006,140.899994,142.460007,142.170959,4125700,2021-02-09,143.600006,144.220001,141.699997,141.789993,141.502304,3436300,2021-02-08,145.149994,145.880005,142.800003,143.410004,143.119034,6304300,2021-02-05,141.339996,145.570007,141.289993,145.110001,144.815582,6150100,
Apple,32464,AAPL,2021-03-19,119.900002,121.430000,119.680000,119.989998,119.989998,185023200,2021-03-18,122.879997,123.180000,120.320000,120.529999,120.529999,121229700,2021-03-17,124.050003,125.860001,122.339996,124.760002,124.760002,111437500,2021-03-16,125.699997,127.220001,124.720001,125.570000,125.570000,114740000,2021-03-15,121.410004,124.000000,120.419998,123.989998,123.989998,92403800,2021-03-12,120.400002,121.169998,119.160004,121.029999,121.029999,87963400,2021-03-11,122.540001,123.209999,121.260002,121.959999,121.959999,102753600,2021-03-10,121.690002,122.169998,119.449997,119.980003,119.980003,111760400,2021-03-09,119.029999,122.059998,118.790001,121.089996,121.089996,129159600,2021-03-08,120.930000,121.000000,116.209999,116.360001,116.360001,153918600,2021-03-05,120.980003,121.940002,117.570000,121.419998,121.419998,153590400,2021-03-04,121.750000,123.599998,118.620003,120.129997,120.129997,177275300,2021-03-03,124.809998,125.709999,121.839996,122.059998,122.059998,112430400,2021-03-02,128.410004,128.720001,125.010002,125.120003,125.120003,102015300,2021-03-01,123.750000,127.930000,122.790001,127.790001,127.790001,115998300,2021-02-26,122.589996,124.849998,121.199997,121.260002,121.260002,164320000,2021-02-25,124.680000,126.459999,120.540001,120.989998,120.989998,148199500,2021-02-24,124.940002,125.559998,122.230003,125.349998,125.349998,111039900,2021-02-23,123.760002,126.709999,118.389999,125.860001,125.860001,158273000,2021-02-22,128.009995,129.720001,125.599998,126.000000,126.000000,103916400,2021-02-19,130.240005,130.710007,128.800003,129.869995,129.869995,87668800,2021-02-18,129.199997,130.000000,127.410004,129.710007,129.710007,96856700,2021-02-17,131.250000,132.220001,129.470001,130.839996,130.839996,97918500,2021-02-16,135.490005,136.009995,132.789993,133.190002,133.190002,80576300,2021-02-12,134.350006,135.529999,133.690002,135.369995,135.369995,60029300,2021-02-11,135.899994,136.389999,133.770004,135.130005,135.130005,64154400,2021-02-10,136.479996,136.990005,134.399994,135.389999,135.389999,73046600,2021-02-09,136.619995,137.880005,135.850006,136.009995,136.009995,76774200,2021-02-08,136.029999,136.960007,134.919998,136.910004,136.910004,71297200,2021-02-05,137.350006,137.419998,135.860001,136.759995,136.759995,75524000,
Tesla,45367,TSLA,2021-03-19,646.599976,657.229980,624.619995,654.869995,654.869995,42827400,2021-03-18,684.289978,689.229980,652.000000,653.159973,653.159973,33224800,2021-03-17,656.869995,703.729980,651.010010,701.809998,701.809998,40083300,2021-03-16,703.349976,707.919983,671.000000,676.880005,676.880005,31903400,2021-03-15,694.090027,713.179993,684.039978,707.940002,707.940002,29335600,2021-03-12,670.000000,694.880005,666.140015,693.729980,693.729980,33583800,2021-03-11,699.400024,702.500000,677.179993,699.599976,699.599976,36253900,2021-03-10,700.299988,717.849976,655.059998,668.059998,668.059998,60605700,2021-03-09,608.179993,678.090027,595.210022,673.580017,673.580017,67523300,2021-03-08,600.549988,620.130005,558.789978,563.000000,563.000000,51787000,2021-03-05,626.059998,627.840027,539.489990,597.950012,597.950012,89396500,2021-03-04,655.799988,668.450012,600.000000,621.440002,621.440002,65919500,2021-03-03,687.989990,700.700012,651.710022,653.200012,653.200012,30208000,2021-03-02,718.280029,721.109985,685.000000,686.440002,686.440002,23732200,2021-03-01,690.109985,719.000000,685.049988,718.429993,718.429993,27136200,2021-02-26,700.000000,706.700012,659.510010,675.500000,675.500000,41089200,2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900,2021-02-24,711.849976,745.000000,694.169983,742.020020,742.020020,36767000,2021-02-23,662.130005,713.609985,619.000000,698.840027,698.840027,66606900,2021-02-22,762.640015,768.500000,710.200012,714.500000,714.500000,37269700,2021-02-19,795.000000,796.789978,777.369995,781.299988,781.299988,18958300,2021-02-18,780.900024,794.690002,776.270020,787.380005,787.380005,17957100,2021-02-17,779.090027,799.840027,762.010010,798.150024,798.150024,25996500,2021-02-16,818.000000,821.000000,792.440002,796.219971,796.219971,19802300,2021-02-12,801.260010,817.330017,785.330017,816.119995,816.119995,23768300,2021-02-11,812.440002,829.880005,801.729980,811.659973,811.659973,21622800,2021-02-10,843.640015,844.820007,800.020020,804.820007,804.820007,36216100,2021-02-09,855.119995,859.799988,841.750000,849.460022,849.460022,15157700,2021-02-08,869.669983,877.770020,854.750000,863.419983,863.419983,20161700,2021-02-05,845.000000,864.770020,838.969971,852.229980,852.229980,18566600,
Microsoft,75463,MSFT,
AustrianTradeIndex,34546,^ATX,2021-03-19,3164.300049,3164.300049,3094.280029,3125.350098,3125.350098,18539000,2021-03-18,3153.439941,3183.340088,3145.060059,3165.020020,3165.020020,5307100,2021-03-17,3177.310059,3177.360107,3130.120117,3153.330078,3153.330078,45300,2021-03-16,3165.189941,3184.060059,3158.520020,3176.989990,3176.989990,4196800,2021-03-15,3158.610107,3181.760010,3144.830078,3165.020020,3165.020020,3527900,2021-03-12,3147.280029,3159.280029,3133.040039,3158.360107,3158.360107,3145300,2021-03-11,3135.709961,3147.610107,3120.919922,3147.610107,3147.610107,3950000,2021-03-10,3133.260010,3157.100098,3122.550049,3133.760010,3133.760010,4348500,2021-03-09,3133.010010,3148.429932,3116.620117,3133.260010,3133.260010,3766400,2021-03-08,3082.669922,3140.780029,3082.010010,3132.580078,3132.580078,4397400,2021-03-05,3084.010010,3119.909912,3051.810059,3082.500000,3082.500000,4570900,2021-03-04,3087.969971,3088.219971,3046.899902,3084.790039,3084.790039,4380400,2021-03-03,3086.979980,3133.750000,3077.399902,3093.790039,3093.790039,4279200,2021-03-02,3074.300049,3095.639893,3062.520020,3085.979980,3085.979980,3414100,2021-03-01,3016.719971,3078.540039,3016.639893,3076.929932,3076.929932,3566400,2021-02-26,3071.750000,3071.750000,2994.540039,3011.570068,3011.570068,6461400,2021-02-25,3071.060059,3097.649902,3064.320068,3071.919922,3071.919922,3991000,2021-02-24,3039.459961,3073.830078,3031.500000,3070.459961,3070.459961,4558800,2021-02-23,3007.780029,3040.360107,2967.209961,3039.429932,3039.429932,4736200,2021-02-22,3005.800049,3011.830078,2977.419922,3008.959961,3008.959961,3136200,2021-02-19,2979.290039,3019.449951,2963.300049,3005.090088,3005.090088,3597200,2021-02-18,3024.250000,3034.040039,2968.129883,2977.580078,2977.580078,4304200,2021-02-17,3020.919922,3034.500000,3006.379883,3021.439941,3021.439941,4042100,2021-02-16,3014.580078,3044.330078,3008.989990,3023.469971,3023.469971,3592300,2021-02-15,2960.719971,3020.919922,2960.719971,3014.780029,3014.780029,3692200,2021-02-12,2983.129883,2992.780029,2938.070068,2962.709961,2962.709961,3871900,2021-02-11,2998.689941,3013.179932,2975.149902,2983.129883,2983.129883,3426800,2021-02-10,3005.639893,3020.810059,2981.860107,2999.850098,2999.850098,3602300,2021-02-09,3021.000000,3027.459961,2976.340088,2999.629883,2999.629883,4487800,2021-02-08,3015.949951,3045.620117,3014.810059,3021.139893,3021.139893,4178900,

